tDate,Country,VaccinatedRate
2021-12-06,Australia,78.04
2021-12-06,Austria,70.99
2021-12-06,Belgium,76.14
2021-12-06,Canada,80.99
2021-12-06,Chile,88.07
2021-12-06,China,0.00
2021-12-06,Colombia,75.73
2021-12-06,Costa Rica,75.98
2021-12-06,Czechia,62.53
2021-12-06,Denmark,79.26
2021-12-06,Estonia,62.73
2021-12-06,Finland,77.58
2021-12-06,France,79.71
2021-12-06,Germany,71.52
2021-12-06,Greece,69.08
2021-12-06,Hungary,63.97
2021-12-06,Iceland,0.00
2021-12-06,Ireland,77.66
2021-12-06,Israel,72.58
2021-12-06,Italy,78.58
2021-12-06,Japan,79.31
2021-12-06,Latvia,68.85
2021-12-06,Lithuania,69.93
2021-12-06,Mexico,0.00
2021-12-06,Netherlands,0.00
2021-12-06,New Zealand,80.88
2021-12-06,Norway,77.75
2021-12-06,Poland,55.62
2021-12-06,Portugal,89.15
2021-12-06,Slovakia,48.89
2021-12-06,Slovenia,59.44
2021-12-06,South Korea,82.49
2021-12-06,Spain,82.25
2021-12-06,Sweden,0.00
2021-12-06,Switzerland,67.51
2021-12-06,Taiwan,76.79
2021-12-06,Turkey,66.32
2021-12-06,United Kingdom,74.97
2021-12-06,United States,71.38
