Date,Country,VaccinatedRate
2022-06-09,Australia,86.59
2022-06-09,Canada,86.03
2022-06-09,Chile,93.58
2022-06-09,China,0.00
2022-06-09,Czechia,64.93
2022-06-09,Denmark,83.14
2022-06-09,Finland,81.38
2022-06-09,France,83.18
2022-06-09,Germany,76.94
2022-06-09,Greece,76.34
2022-06-09,Israel,76.34
2022-06-09,Italy,84.14
2022-06-09,Japan,82.22
2022-06-09,Lithuania,72.57
2022-06-09,New Zealand,88.28
2022-06-09,Norway,79.40
2022-06-09,Poland,60.13
2022-06-09,Slovenia,60.88
2022-06-09,South Korea,86.95
2022-06-09,Sweden,77.13
2022-06-09,Taiwan,88.35
2022-06-09,United States,77.77
