tDate,Country,VaccinatedRate
2021-01-25,Austria,2.32
2021-01-25,Belgium,2.24
2021-01-25,Canada,2.04
2021-01-25,Chile,0.30
2021-01-25,China,0.00
2021-01-25,Costa Rica,0.89
2021-01-25,Czechia,1.92
2021-01-25,Denmark,3.02
2021-01-25,Estonia,1.80
2021-01-25,Finland,1.91
2021-01-25,France,1.83
2021-01-25,Germany,1.98
2021-01-25,Greece,1.66
2021-01-25,Hungary,1.55
2021-01-25,Iceland,3.04
2021-01-25,Ireland,0.00
2021-01-25,Israel,30.98
2021-01-25,Italy,2.25
2021-01-25,Latvia,0.91
2021-01-25,Lithuania,2.21
2021-01-25,Luxembourg,1.15
2021-01-25,Mexico,0.47
2021-01-25,Netherlands,0.00
2021-01-25,Norway,1.49
2021-01-25,Poland,1.86
2021-01-25,Portugal,0.00
2021-01-25,Slovakia,1.95
2021-01-25,Slovenia,2.59
2021-01-25,Spain,2.50
2021-01-25,Sweden,0.00
2021-01-25,Switzerland,2.23
2021-01-25,Turkey,0.00
2021-01-25,United Kingdom,10.05
2021-01-25,United States,5.78
