tDate,Country,VaccinatedRate
2022-07-01,Australia,86.68
2022-07-01,Austria,75.54
2022-07-01,Belgium,79.51
2022-07-01,Chile,93.71
2022-07-01,China,0.00
2022-07-01,Czechia,64.95
2022-07-01,Denmark,83.07
2022-07-01,Estonia,65.14
2022-07-01,Finland,0.00
2022-07-01,France,83.25
2022-07-01,Germany,77.12
2022-07-01,Greece,76.36
2022-07-01,Hungary,0.00
2022-07-01,Ireland,82.10
2022-07-01,Israel,76.37
2022-07-01,Italy,84.16
2022-07-01,Japan,82.31
2022-07-01,Latvia,72.10
2022-07-01,Lithuania,72.58
2022-07-01,Luxembourg,75.82
2022-07-01,New Zealand,88.32
2022-07-01,Norway,79.44
2022-07-01,Poland,60.15
2022-07-01,Slovenia,60.89
2022-07-01,South Korea,86.97
2022-07-01,Switzerland,69.86
2022-07-01,Taiwan,88.80
2022-07-01,Turkey,0.00
