tDate,Country,VaccinatedRate
2021-01-23,Austria,2.29
2021-01-23,Belgium,2.12
2021-01-23,Canada,1.96
2021-01-23,Chile,0.30
2021-01-23,China,0.00
2021-01-23,Costa Rica,0.00
2021-01-23,Czechia,1.81
2021-01-23,Denmark,3.00
2021-01-23,Estonia,1.76
2021-01-23,Finland,0.00
2021-01-23,France,1.70
2021-01-23,Germany,1.89
2021-01-23,Greece,1.51
2021-01-23,Hungary,1.51
2021-01-23,Iceland,0.00
2021-01-23,Ireland,0.00
2021-01-23,Israel,29.28
2021-01-23,Italy,2.24
2021-01-23,Latvia,0.91
2021-01-23,Lithuania,2.21
2021-01-23,Luxembourg,0.00
2021-01-23,Mexico,0.46
2021-01-23,Netherlands,0.00
2021-01-23,Norway,1.48
2021-01-23,Poland,1.73
2021-01-23,Portugal,2.28
2021-01-23,Slovakia,1.82
2021-01-23,Slovenia,2.58
2021-01-23,Spain,0.00
2021-01-23,Sweden,0.00
2021-01-23,Switzerland,2.04
2021-01-23,Turkey,0.00
2021-01-23,United Kingdom,9.31
2021-01-23,United States,5.22
