Date,Country,VaccinatedRate
2022-05-10,Australia,86.44
2022-05-10,China,0.00
2022-05-10,Costa Rica,86.08
2022-05-10,Czechia,64.89
2022-05-10,Denmark,83.19
2022-05-10,Finland,0.00
2022-05-10,France,83.09
2022-05-10,Germany,76.90
2022-05-10,Greece,76.30
2022-05-10,Hungary,66.51
2022-05-10,Israel,76.32
2022-05-10,Italy,84.10
2022-05-10,Japan,81.97
2022-05-10,Lithuania,72.53
2022-05-10,New Zealand,88.24
2022-05-10,Norway,79.33
2022-05-10,Poland,60.01
2022-05-10,Slovenia,60.87
2022-05-10,South Korea,86.91
2022-05-10,Taiwan,83.36
2022-05-10,Turkey,68.00
2022-05-10,United States,77.58
