Date,Country,VaccinatedRate
2021-03-04,Australia,0.24
2021-03-04,Austria,5.96
2021-03-04,Belgium,5.35
2021-03-04,Canada,4.23
2021-03-04,Chile,20.38
2021-03-04,China,0.00
2021-03-04,Colombia,0.00
2021-03-04,Costa Rica,0.00
2021-03-04,Czechia,4.97
2021-03-04,Denmark,8.39
2021-03-04,Estonia,6.95
2021-03-04,Finland,7.67
2021-03-04,France,5.42
2021-03-04,Germany,5.70
2021-03-04,Greece,6.45
2021-03-04,Hungary,8.96
2021-03-04,Iceland,7.71
2021-03-04,Ireland,6.95
2021-03-04,Israel,55.59
2021-03-04,Italy,5.83
2021-03-04,Japan,0.03
2021-03-04,Latvia,3.44
2021-03-04,Lithuania,7.53
2021-03-04,Luxembourg,4.84
2021-03-04,Mexico,0.00
2021-03-04,Netherlands,0.00
2021-03-04,New Zealand,0.27
2021-03-04,Norway,7.17
2021-03-04,Poland,6.42
2021-03-04,Portugal,6.82
2021-03-04,Slovakia,6.14
2021-03-04,Slovenia,6.79
2021-03-04,South Korea,0.44
2021-03-04,Spain,6.69
2021-03-04,Sweden,0.00
2021-03-04,Switzerland,6.59
2021-03-04,Turkey,8.65
2021-03-04,United Kingdom,31.31
2021-03-04,United States,16.23
