tDate,Country,VaccinatedRate
2022-06-10,Australia,0.00
2022-06-10,Belgium,79.48
2022-06-10,Canada,86.03
2022-06-10,Chile,93.60
2022-06-10,China,0.00
2022-06-10,Czechia,64.94
2022-06-10,Denmark,83.14
2022-06-10,Estonia,65.09
2022-06-10,Finland,0.00
2022-06-10,France,83.18
2022-06-10,Germany,76.95
2022-06-10,Greece,76.34
2022-06-10,Hungary,0.00
2022-06-10,Ireland,82.04
2022-06-10,Israel,76.34
2022-06-10,Italy,84.14
2022-06-10,Japan,82.24
2022-06-10,Latvia,72.08
2022-06-10,Lithuania,72.57
2022-06-10,Luxembourg,75.79
2022-06-10,New Zealand,88.29
2022-06-10,Norway,79.41
2022-06-10,Poland,60.13
2022-06-10,Slovakia,0.00
2022-06-10,Slovenia,60.89
2022-06-10,South Korea,86.95
2022-06-10,Switzerland,69.83
2022-06-10,Taiwan,88.46
2022-06-10,Turkey,0.00
2022-06-10,United States,77.82
