Date,Country,VaccinatedRate
2021-06-24,Australia,22.76
2021-06-24,Austria,51.16
2021-06-24,Belgium,58.36
2021-06-24,Canada,66.67
2021-06-24,Chile,64.85
2021-06-24,China,0.00
2021-06-24,Colombia,21.07
2021-06-24,Costa Rica,0.00
2021-06-24,Czechia,45.99
2021-06-24,Denmark,54.76
2021-06-24,Estonia,41.41
2021-06-24,Finland,0.00
2021-06-24,France,50.83
2021-06-24,Germany,52.90
2021-06-24,Greece,44.76
2021-06-24,Hungary,56.62
2021-06-24,Iceland,75.17
2021-06-24,Ireland,0.00
2021-06-24,Israel,62.92
2021-06-24,Italy,54.34
2021-06-24,Japan,23.09
2021-06-24,Latvia,34.49
2021-06-24,Lithuania,45.46
2021-06-24,Luxembourg,49.04
2021-06-24,Mexico,22.66
2021-06-24,Netherlands,0.00
2021-06-24,New Zealand,13.65
2021-06-24,Norway,44.29
2021-06-24,Poland,43.52
2021-06-24,Portugal,49.88
2021-06-24,Slovakia,36.49
2021-06-24,Slovenia,39.24
2021-06-24,South Korea,29.37
2021-06-24,Spain,52.04
2021-06-24,Sweden,0.00
2021-06-24,Switzerland,48.11
2021-06-24,Taiwan,7.55
2021-06-24,Turkey,36.56
2021-06-24,United Kingdom,64.33
2021-06-24,United States,53.57
