Date,Country,VaccinatedRate
2022-04-27,Australia,86.37
2022-04-27,Chile,93.23
2022-04-27,China,88.95
2022-04-27,Czechia,64.87
2022-04-27,Estonia,64.93
2022-04-27,Finland,81.28
2022-04-27,France,82.62
2022-04-27,Germany,75.98
2022-04-27,Greece,76.27
2022-04-27,Hungary,66.50
2022-04-27,Israel,76.30
2022-04-27,Italy,84.08
2022-04-27,Japan,0.00
2022-04-27,Latvia,72.03
2022-04-27,Lithuania,72.51
2022-04-27,New Zealand,0.00
2022-04-27,Norway,79.31
2022-04-27,Poland,0.00
2022-04-27,Slovenia,60.86
2022-04-27,South Korea,86.89
2022-04-27,Sweden,0.00
2022-04-27,Taiwan,82.61
2022-04-27,Turkey,67.98
2022-04-27,United Kingdom,77.96
2022-04-27,United States,77.35
