tDate,Country,VaccinatedRate
2022-02-24,Australia,85.41
2022-02-24,Austria,0.00
2022-02-24,Belgium,79.21
2022-02-24,Canada,85.52
2022-02-24,China,0.00
2022-02-24,Costa Rica,0.00
2022-02-24,Czechia,64.73
2022-02-24,Denmark,83.33
2022-02-24,Estonia,64.67
2022-02-24,Finland,80.55
2022-02-24,France,82.44
2022-02-24,Germany,75.60
2022-02-24,Greece,75.70
2022-02-24,Hungary,66.35
2022-02-24,Iceland,0.00
2022-02-24,Ireland,81.30
2022-02-24,Israel,76.21
2022-02-24,Italy,83.84
2022-02-24,Japan,80.66
2022-02-24,Latvia,71.88
2022-02-24,Lithuania,72.35
2022-02-24,Luxembourg,75.47
2022-02-24,Mexico,65.34
2022-02-24,Netherlands,0.00
2022-02-24,New Zealand,87.49
2022-02-24,Norway,79.20
2022-02-24,Poland,59.55
2022-02-24,Portugal,94.94
2022-02-24,Slovakia,0.00
2022-02-24,Slovenia,60.79
2022-02-24,South Korea,86.53
2022-02-24,Spain,87.84
2022-02-24,Sweden,76.80
2022-02-24,Switzerland,69.72
2022-02-24,Taiwan,81.00
2022-02-24,Turkey,67.80
2022-02-24,United Kingdom,77.13
2022-02-24,United States,76.13
