tDate,Country,VaccinatedRate
2022-11-01,Austria,76.21
2022-11-01,Canada,88.82
2022-11-01,Chile,94.08
2022-11-01,China,0.00
2022-11-01,Czechia,65.05
2022-11-01,Denmark,82.70
2022-11-01,Finland,0.00
2022-11-01,France,83.43
2022-11-01,Germany,77.24
2022-11-01,Greece,76.47
2022-11-01,Ireland,82.29
2022-11-01,Israel,76.45
2022-11-01,Italy,84.23
2022-11-01,Japan,82.73
2022-11-01,New Zealand,88.44
2022-11-01,Norway,79.53
2022-11-01,Poland,60.34
2022-11-01,South Korea,87.07
2022-11-01,Taiwan,91.29
2022-11-01,Turkey,68.13
