tDate,Country,VaccinatedRate
2022-08-07,Australia,0.00
2022-08-07,Austria,76.09
2022-08-07,Belgium,79.54
2022-08-07,Chile,93.90
2022-08-07,China,0.00
2022-08-07,Czechia,64.99
2022-08-07,Denmark,82.96
2022-08-07,Estonia,65.26
2022-08-07,Finland,0.00
2022-08-07,France,83.35
2022-08-07,Germany,77.16
2022-08-07,Greece,76.41
2022-08-07,Hungary,0.00
2022-08-07,Ireland,82.16
2022-08-07,Israel,76.40
2022-08-07,Italy,84.19
2022-08-07,Japan,82.49
2022-08-07,Lithuania,0.00
2022-08-07,Luxembourg,75.86
2022-08-07,New Zealand,88.38
2022-08-07,Norway,79.47
2022-08-07,Poland,60.20
2022-08-07,South Korea,87.01
2022-08-07,Spain,0.00
2022-08-07,Sweden,0.00
2022-08-07,Switzerland,69.90
2022-08-07,Taiwan,89.48
2022-08-07,Turkey,68.08
2022-08-07,United States,78.68
