Date,Country,VaccinatedRate
2021-04-22,Australia,0.00
2021-04-22,Austria,21.95
2021-04-22,Belgium,22.80
2021-04-22,Canada,26.75
2021-04-22,Chile,41.19
2021-04-22,China,0.00
2021-04-22,Colombia,5.67
2021-04-22,Costa Rica,0.00
2021-04-22,Czechia,16.95
2021-04-22,Denmark,20.00
2021-04-22,Estonia,22.91
2021-04-22,Finland,0.00
2021-04-22,France,21.14
2021-04-22,Germany,22.15
2021-04-22,Greece,18.56
2021-04-22,Hungary,36.42
2021-04-22,Iceland,23.51
2021-04-22,Ireland,18.76
2021-04-22,Israel,61.13
2021-04-22,Italy,19.89
2021-04-22,Japan,1.50
2021-04-22,Latvia,13.20
2021-04-22,Lithuania,22.80
2021-04-22,Luxembourg,19.81
2021-04-22,Mexico,9.06
2021-04-22,Netherlands,0.00
2021-04-22,New Zealand,3.24
2021-04-22,Norway,22.35
2021-04-22,Poland,19.34
2021-04-22,Portugal,20.78
2021-04-22,Slovakia,18.37
2021-04-22,Slovenia,19.17
2021-04-22,South Korea,3.94
2021-04-22,Spain,21.70
2021-04-22,Sweden,0.00
2021-04-22,Switzerland,16.98
2021-04-22,Taiwan,0.16
2021-04-22,Turkey,15.05
2021-04-22,United Kingdom,48.95
2021-04-22,United States,40.79
