tDate,Country,VaccinatedRate
2021-10-31,Australia,73.88
2021-10-31,Austria,65.31
2021-10-31,Belgium,74.92
2021-10-31,Canada,78.40
2021-10-31,Chile,85.84
2021-10-31,China,0.00
2021-10-31,Colombia,58.85
2021-10-31,Costa Rica,0.00
2021-10-31,Czechia,58.10
2021-10-31,Denmark,77.07
2021-10-31,Estonia,60.07
2021-10-31,Finland,76.27
2021-10-31,France,78.33
2021-10-31,Germany,68.82
2021-10-31,Greece,64.01
2021-10-31,Hungary,61.81
2021-10-31,Iceland,0.00
2021-10-31,Ireland,0.00
2021-10-31,Israel,70.97
2021-10-31,Italy,77.25
2021-10-31,Japan,77.82
2021-10-31,Latvia,62.23
2021-10-31,Lithuania,67.35
2021-10-31,Mexico,57.28
2021-10-31,Netherlands,75.89
2021-10-31,New Zealand,76.32
2021-10-31,Norway,76.93
2021-10-31,Poland,53.57
2021-10-31,Portugal,0.00
2021-10-31,Slovakia,45.97
2021-10-31,Slovenia,57.17
2021-10-31,South Korea,79.40
2021-10-31,Spain,0.00
2021-10-31,Sweden,0.00
2021-10-31,Switzerland,65.66
2021-10-31,Taiwan,72.16
2021-10-31,Turkey,65.13
2021-10-31,United Kingdom,73.29
2021-10-31,United States,66.77
