tDate,Country,VaccinatedRate
2021-11-19,Australia,76.62
2021-11-19,Austria,68.73
2021-11-19,Belgium,75.66
2021-11-19,Canada,79.16
2021-11-19,Chile,87.37
2021-11-19,China,84.82
2021-11-19,Colombia,67.66
2021-11-19,Costa Rica,0.00
2021-11-19,Czechia,60.64
2021-11-19,Denmark,78.07
2021-11-19,Estonia,61.97
2021-11-19,Finland,76.85
2021-11-19,France,79.03
2021-11-19,Germany,69.84
2021-11-19,Greece,66.39
2021-11-19,Hungary,0.00
2021-11-19,Iceland,0.00
2021-11-19,Ireland,77.14
2021-11-19,Israel,71.27
2021-11-19,Italy,77.76
2021-11-19,Japan,0.00
2021-11-19,Latvia,67.05
2021-11-19,Lithuania,68.84
2021-11-19,Luxembourg,69.90
2021-11-19,Mexico,0.00
2021-11-19,Netherlands,0.00
2021-11-19,New Zealand,78.86
2021-11-19,Norway,77.38
2021-11-19,Poland,54.49
2021-11-19,Slovakia,47.23
2021-11-19,Slovenia,58.70
2021-11-19,South Korea,81.46
2021-11-19,Spain,0.00
2021-11-19,Sweden,71.75
2021-11-19,Switzerland,66.70
2021-11-19,Taiwan,75.52
2021-11-19,Turkey,65.86
2021-11-19,United Kingdom,74.38
2021-11-19,United States,69.23
