Date,Country,VaccinatedRate
2021-07-16,Australia,27.67
2021-07-16,Austria,56.80
2021-07-16,Belgium,66.72
2021-07-16,Canada,69.45
2021-07-16,Chile,70.35
2021-07-16,China,0.00
2021-07-16,Colombia,0.00
2021-07-16,Costa Rica,0.00
2021-07-16,Czechia,50.22
2021-07-16,Denmark,66.69
2021-07-16,Estonia,44.89
2021-07-16,Finland,0.00
2021-07-16,France,57.11
2021-07-16,Germany,59.37
2021-07-16,Greece,52.05
2021-07-16,Iceland,0.00
2021-07-16,Ireland,0.00
2021-07-16,Israel,65.33
2021-07-16,Italy,60.30
2021-07-16,Japan,35.32
2021-07-16,Latvia,38.78
2021-07-16,Lithuania,48.42
2021-07-16,Luxembourg,0.00
2021-07-16,Mexico,28.99
2021-07-16,Netherlands,0.00
2021-07-16,New Zealand,18.08
2021-07-16,Norway,59.00
2021-07-16,Poland,0.00
2021-07-16,Portugal,63.45
2021-07-16,Slovakia,40.35
2021-07-16,Slovenia,41.98
2021-07-16,South Korea,31.07
2021-07-16,Spain,0.00
2021-07-16,Sweden,0.00
2021-07-16,Switzerland,52.03
2021-07-16,Taiwan,20.08
2021-07-16,Turkey,45.63
2021-07-16,United Kingdom,67.78
2021-07-16,United States,55.70
