Date,Country,VaccinatedRate
2022-06-15,Australia,86.61
2022-06-15,Canada,86.05
2022-06-15,Chile,93.63
2022-06-15,China,0.00
2022-06-15,Czechia,64.94
2022-06-15,Denmark,83.13
2022-06-15,Finland,81.39
2022-06-15,France,83.19
2022-06-15,Germany,76.95
2022-06-15,Greece,76.34
2022-06-15,Israel,76.35
2022-06-15,Italy,84.14
2022-06-15,Japan,82.26
2022-06-15,Lithuania,72.57
2022-06-15,New Zealand,0.00
2022-06-15,Norway,79.41
2022-06-15,Slovenia,60.89
2022-06-15,South Korea,86.96
2022-06-15,Sweden,0.00
2022-06-15,Taiwan,88.58
2022-06-15,Turkey,68.03
2022-06-15,United States,77.86
