tDate,Country,VaccinatedRate
2022-05-07,Australia,86.43
2022-05-07,Belgium,79.43
2022-05-07,Canada,85.87
2022-05-07,Chile,93.30
2022-05-07,China,0.00
2022-05-07,Costa Rica,0.00
2022-05-07,Czechia,64.89
2022-05-07,Denmark,83.18
2022-05-07,Estonia,64.97
2022-05-07,Finland,0.00
2022-05-07,France,83.08
2022-05-07,Germany,76.89
2022-05-07,Greece,76.29
2022-05-07,Hungary,0.00
2022-05-07,Ireland,81.91
2022-05-07,Israel,76.31
2022-05-07,Italy,84.10
2022-05-07,Japan,0.00
2022-05-07,Latvia,72.04
2022-05-07,Lithuania,72.53
2022-05-07,Luxembourg,75.73
2022-05-07,New Zealand,88.23
2022-05-07,Norway,79.33
2022-05-07,Poland,60.01
2022-05-07,Slovakia,0.00
2022-05-07,Slovenia,60.87
2022-05-07,South Korea,86.91
2022-05-07,Sweden,0.00
2022-05-07,Switzerland,69.79
2022-05-07,Taiwan,0.00
2022-05-07,Turkey,67.99
2022-05-07,United States,77.38
