tDate,Country,VaccinatedRate
2022-01-28,Australia,83.75
2022-01-28,Austria,74.64
2022-01-28,Belgium,78.44
2022-01-28,Canada,84.88
2022-01-28,Chile,91.64
2022-01-28,China,87.66
2022-01-28,Colombia,78.36
2022-01-28,Costa Rica,0.00
2022-01-28,Czechia,64.56
2022-01-28,Denmark,83.33
2022-01-28,Estonia,64.45
2022-01-28,Finland,77.41
2022-01-28,France,82.16
2022-01-28,Germany,75.07
2022-01-28,Greece,74.58
2022-01-28,Hungary,0.00
2022-01-28,Iceland,89.58
2022-01-28,Ireland,80.60
2022-01-28,Israel,76.11
2022-01-28,Italy,82.97
2022-01-28,Japan,0.00
2022-01-28,Latvia,71.60
2022-01-28,Lithuania,72.19
2022-01-28,Luxembourg,74.95
2022-01-28,Mexico,0.00
2022-01-28,Netherlands,0.00
2022-01-28,New Zealand,82.35
2022-01-28,Norway,78.94
2022-01-28,Poland,58.98
2022-01-28,Portugal,94.19
2022-01-28,Slovakia,0.00
2022-01-28,Slovenia,60.65
2022-01-28,South Korea,86.13
2022-01-28,Spain,0.00
2022-01-28,Sweden,0.00
2022-01-28,Switzerland,69.61
2022-01-28,Taiwan,80.03
2022-01-28,Turkey,67.49
2022-01-28,United Kingdom,76.70
2022-01-28,United States,75.12
