tDate,Country,VaccinatedRate
2021-01-27,Austria,2.49
2021-01-27,Belgium,2.45
2021-01-27,Canada,2.13
2021-01-27,Chile,0.30
2021-01-27,China,0.00
2021-01-27,Costa Rica,0.00
2021-01-27,Czechia,2.10
2021-01-27,Denmark,3.03
2021-01-27,Estonia,1.91
2021-01-27,Finland,2.12
2021-01-27,France,2.15
2021-01-27,Germany,2.10
2021-01-27,Greece,1.91
2021-01-27,Hungary,1.67
2021-01-27,Iceland,3.12
2021-01-27,Ireland,2.96
2021-01-27,Israel,32.76
2021-01-27,Italy,2.27
2021-01-27,Latvia,0.92
2021-01-27,Lithuania,2.45
2021-01-27,Luxembourg,1.43
2021-01-27,Mexico,0.48
2021-01-27,Netherlands,0.00
2021-01-27,Norway,1.75
2021-01-27,Poland,2.27
2021-01-27,Portugal,0.00
2021-01-27,Slovakia,2.20
2021-01-27,Slovenia,2.60
2021-01-27,Spain,2.57
2021-01-27,Sweden,0.00
2021-01-27,Switzerland,2.73
2021-01-27,Turkey,0.00
2021-01-27,United Kingdom,10.96
2021-01-27,United States,6.21
