tDate,Country,VaccinatedRate
2021-12-20,Australia,78.90
2021-12-20,Austria,72.61
2021-12-20,Belgium,76.45
2021-12-20,Canada,82.75
2021-12-20,Chile,89.41
2021-12-20,China,0.00
2021-12-20,Colombia,0.00
2021-12-20,Costa Rica,0.00
2021-12-20,Czechia,63.28
2021-12-20,Denmark,81.97
2021-12-20,Estonia,63.20
2021-12-20,Finland,0.00
2021-12-20,France,80.37
2021-12-20,Germany,72.87
2021-12-20,Greece,70.99
2021-12-20,Hungary,64.69
2021-12-20,Iceland,0.00
2021-12-20,Ireland,77.95
2021-12-20,Israel,73.54
2021-12-20,Italy,79.45
2021-12-20,Japan,79.49
2021-12-20,Latvia,69.80
2021-12-20,Lithuania,70.78
2021-12-20,Mexico,62.88
2021-12-20,New Zealand,81.60
2021-12-20,Norway,78.22
2021-12-20,Poland,56.68
2021-12-20,Portugal,90.28
2021-12-20,Slovakia,49.57
2021-12-20,Slovenia,59.82
2021-12-20,South Korea,84.21
2021-12-20,Spain,83.65
2021-12-20,Sweden,0.00
2021-12-20,Switzerland,68.24
2021-12-20,Taiwan,78.04
2021-12-20,Turkey,66.65
2021-12-20,United Kingdom,75.56
2021-12-20,United States,72.45
