tDate,Country,VaccinatedRate
2022-09-12,Austria,76.14
2022-09-12,Canada,87.09
2022-09-12,Chile,94.03
2022-09-12,China,0.00
2022-09-12,Czechia,65.02
2022-09-12,Estonia,65.39
2022-09-12,Germany,77.20
2022-09-12,Greece,76.43
2022-09-12,Hungary,0.00
2022-09-12,Israel,76.42
2022-09-12,Italy,84.21
2022-09-12,Lithuania,72.67
2022-09-12,New Zealand,88.41
2022-09-12,Norway,79.50
2022-09-12,Poland,60.26
2022-09-12,South Korea,87.05
2022-09-12,Switzerland,69.91
2022-09-12,Taiwan,90.63
2022-09-12,Turkey,68.11
