Date,Country,VaccinatedRate
2021-01-26,Austria,2.41
2021-01-26,Belgium,2.33
2021-01-26,Canada,2.09
2021-01-26,Chile,0.30
2021-01-26,China,0.00
2021-01-26,Costa Rica,0.00
2021-01-26,Czechia,2.02
2021-01-26,Denmark,3.02
2021-01-26,Estonia,1.86
2021-01-26,Finland,1.98
2021-01-26,France,1.98
2021-01-26,Germany,2.04
2021-01-26,Greece,1.78
2021-01-26,Hungary,1.59
2021-01-26,Iceland,0.00
2021-01-26,Ireland,0.00
2021-01-26,Israel,31.88
2021-01-26,Italy,2.26
2021-01-26,Latvia,0.91
2021-01-26,Lithuania,2.31
2021-01-26,Luxembourg,1.30
2021-01-26,Mexico,0.48
2021-01-26,Netherlands,0.00
2021-01-26,Norway,1.54
2021-01-26,Poland,2.07
2021-01-26,Portugal,0.00
2021-01-26,Slovakia,2.07
2021-01-26,Slovenia,2.59
2021-01-26,Spain,2.53
2021-01-26,Sweden,0.00
2021-01-26,Switzerland,2.48
2021-01-26,Turkey,0.00
2021-01-26,United Kingdom,10.50
2021-01-26,United States,5.98
