tDate,Country,VaccinatedRate
2021-12-05,Australia,77.97
2021-12-05,Austria,70.91
2021-12-05,Belgium,76.13
2021-12-05,Canada,80.95
2021-12-05,Chile,87.98
2021-12-05,China,0.00
2021-12-05,Colombia,75.38
2021-12-05,Costa Rica,0.00
2021-12-05,Czechia,62.46
2021-12-05,Denmark,79.13
2021-12-05,Estonia,62.69
2021-12-05,Finland,0.00
2021-12-05,France,79.69
2021-12-05,Germany,71.44
2021-12-05,Greece,68.92
2021-12-05,Hungary,63.94
2021-12-05,Iceland,0.00
2021-12-05,Ireland,77.64
2021-12-05,Israel,72.50
2021-12-05,Italy,78.51
2021-12-05,Japan,79.28
2021-12-05,Latvia,68.78
2021-12-05,Lithuania,69.85
2021-12-05,Luxembourg,70.88
2021-12-05,Mexico,60.09
2021-12-05,Netherlands,77.30
2021-12-05,New Zealand,80.79
2021-12-05,Norway,77.73
2021-12-05,Poland,55.50
2021-12-05,Portugal,89.12
2021-12-05,Slovakia,48.85
2021-12-05,Slovenia,59.41
2021-12-05,South Korea,82.38
2021-12-05,Spain,0.00
2021-12-05,Sweden,0.00
2021-12-05,Switzerland,67.46
2021-12-05,Taiwan,76.72
2021-12-05,Turkey,66.29
2021-12-05,United Kingdom,74.95
2021-12-05,United States,71.23
