Date,Country,VaccinatedRate
2021-05-26,Australia,12.88
2021-05-26,Austria,38.68
2021-05-26,Belgium,38.94
2021-05-26,Canada,53.05
2021-05-26,Chile,53.14
2021-05-26,China,0.00
2021-05-26,Colombia,11.01
2021-05-26,Costa Rica,0.00
2021-05-26,Czechia,34.29
2021-05-26,Denmark,34.05
2021-05-26,Estonia,34.15
2021-05-26,Finland,42.82
2021-05-26,France,37.49
2021-05-26,Germany,41.24
2021-05-26,Greece,32.94
2021-05-26,Hungary,52.48
2021-05-26,Iceland,0.00
2021-05-26,Ireland,0.00
2021-05-26,Israel,61.97
2021-05-26,Italy,36.77
2021-05-26,Japan,7.79
2021-05-26,Latvia,27.53
2021-05-26,Lithuania,36.29
2021-05-26,Luxembourg,0.00
2021-05-26,Mexico,14.84
2021-05-26,Netherlands,0.00
2021-05-26,New Zealand,7.89
2021-05-26,Norway,30.09
2021-05-26,Poland,34.78
2021-05-26,Portugal,36.41
2021-05-26,Slovakia,30.25
2021-05-26,Slovenia,30.93
2021-05-26,South Korea,7.78
2021-05-26,Spain,37.41
2021-05-26,Sweden,0.00
2021-05-26,Switzerland,33.15
2021-05-26,Taiwan,0.00
2021-05-26,Turkey,19.19
2021-05-26,United Kingdom,56.61
2021-05-26,United States,49.58
