Date,Country,VaccinatedRate
2021-03-09,Australia,0.37
2021-03-09,Austria,7.14
2021-03-09,Belgium,6.07
2021-03-09,Canada,5.16
2021-03-09,Chile,22.58
2021-03-09,China,0.00
2021-03-09,Colombia,0.00
2021-03-09,Costa Rica,0.00
2021-03-09,Czechia,6.07
2021-03-09,Denmark,9.48
2021-03-09,Estonia,8.28
2021-03-09,Finland,8.84
2021-03-09,France,6.64
2021-03-09,Germany,6.73
2021-03-09,Greece,7.53
2021-03-09,Hungary,11.50
2021-03-09,Iceland,0.00
2021-03-09,Ireland,7.95
2021-03-09,Israel,56.87
2021-03-09,Italy,6.92
2021-03-09,Japan,0.09
2021-03-09,Latvia,4.18
2021-03-09,Lithuania,8.58
2021-03-09,Luxembourg,5.44
2021-03-09,Mexico,1.92
2021-03-09,Netherlands,0.00
2021-03-09,New Zealand,0.37
2021-03-09,Norway,7.73
2021-03-09,Poland,6.99
2021-03-09,Portugal,7.76
2021-03-09,Slovakia,6.86
2021-03-09,Slovenia,7.32
2021-03-09,South Korea,0.87
2021-03-09,Spain,7.58
2021-03-09,Sweden,0.00
2021-03-09,Switzerland,7.15
2021-03-09,Turkey,9.03
2021-03-09,United Kingdom,33.44
2021-03-09,United States,18.35
