tDate,Country,VaccinatedRate
2021-02-17,Australia,0.00
2021-02-17,Austria,3.41
2021-02-17,Belgium,3.49
2021-02-17,Canada,2.59
2021-02-17,Chile,13.25
2021-02-17,China,0.00
2021-02-17,Colombia,0.00
2021-02-17,Costa Rica,0.00
2021-02-17,Czechia,2.98
2021-02-17,Denmark,4.58
2021-02-17,Estonia,3.93
2021-02-17,Finland,4.14
2021-02-17,France,3.87
2021-02-17,Germany,3.58
2021-02-17,Greece,3.98
2021-02-17,Hungary,3.79
2021-02-17,Iceland,4.13
2021-02-17,Ireland,3.97
2021-02-17,Israel,47.10
2021-02-17,Italy,3.23
2021-02-17,Japan,0.00
2021-02-17,Latvia,1.35
2021-02-17,Lithuania,4.02
2021-02-17,Luxembourg,3.25
2021-02-17,Mexico,0.74
2021-02-17,Netherlands,0.00
2021-02-17,Norway,4.93
2021-02-17,Poland,4.26
2021-02-17,Portugal,3.71
2021-02-17,Slovakia,4.64
2021-02-17,Slovenia,3.84
2021-02-17,Spain,3.50
2021-02-17,Sweden,0.00
2021-02-17,Switzerland,5.19
2021-02-17,Turkey,5.26
2021-02-17,United Kingdom,24.08
2021-02-17,United States,12.10
