Date,Country,VaccinatedRate
2021-07-10,Australia,26.21
2021-07-10,Austria,55.75
2021-07-10,Belgium,65.40
2021-07-10,Canada,68.77
2021-07-10,Chile,68.92
2021-07-10,China,0.00
2021-07-10,Colombia,25.05
2021-07-10,Costa Rica,0.00
2021-07-10,Czechia,48.88
2021-07-10,Denmark,62.95
2021-07-10,Estonia,43.90
2021-07-10,Finland,62.34
2021-07-10,France,54.99
2021-07-10,Germany,58.15
2021-07-10,Greece,50.57
2021-07-10,Iceland,0.00
2021-07-10,Ireland,55.11
2021-07-10,Israel,65.18
2021-07-10,Italy,59.42
2021-07-10,Japan,32.09
2021-07-10,Latvia,37.56
2021-07-10,Lithuania,47.50
2021-07-10,Luxembourg,0.00
2021-07-10,Mexico,27.09
2021-07-10,Netherlands,0.00
2021-07-10,New Zealand,16.76
2021-07-10,Norway,56.31
2021-07-10,Poland,0.00
2021-07-10,Portugal,0.00
2021-07-10,Slovakia,39.24
2021-07-10,Slovenia,40.83
2021-07-10,South Korea,30.08
2021-07-10,Spain,0.00
2021-07-10,Sweden,0.00
2021-07-10,Switzerland,51.26
2021-07-10,Taiwan,0.00
2021-07-10,Turkey,44.27
2021-07-10,United Kingdom,67.27
2021-07-10,United States,55.22
