Date,Country,VaccinatedRate
2021-01-10,Austria,0.34
2021-01-10,Belgium,0.24
2021-01-10,Canada,0.83
2021-01-10,Chile,0.06
2021-01-10,China,0.00
2021-01-10,Costa Rica,0.00
2021-01-10,Czechia,0.47
2021-01-10,Denmark,1.92
2021-01-10,Estonia,0.82
2021-01-10,Finland,0.00
2021-01-10,France,0.16
2021-01-10,Germany,0.80
2021-01-10,Greece,0.43
2021-01-10,Hungary,0.00
2021-01-10,Iceland,0.00
2021-01-10,Ireland,0.00
2021-01-10,Israel,21.92
2021-01-10,Italy,1.12
2021-01-10,Latvia,0.38
2021-01-10,Lithuania,0.88
2021-01-10,Luxembourg,0.00
2021-01-10,Mexico,0.06
2021-01-10,Netherlands,0.20
2021-01-10,Norway,0.43
2021-01-10,Poland,0.54
2021-01-10,Portugal,0.73
2021-01-10,Slovakia,0.47
2021-01-10,Slovenia,1.46
2021-01-10,Spain,0.00
2021-01-10,Sweden,0.51
2021-01-10,Switzerland,0.41
2021-01-10,United Kingdom,3.35
2021-01-10,United States,0.00
