tDate,Country,VaccinatedRate
2021-12-30,Australia,79.28
2021-12-30,Austria,73.16
2021-12-30,Belgium,76.60
2021-12-30,Canada,83.33
2021-12-30,Chile,90.03
2021-12-30,China,0.00
2021-12-30,Colombia,74.79
2021-12-30,Costa Rica,0.00
2021-12-30,Czechia,63.60
2021-12-30,Denmark,82.65
2021-12-30,Estonia,63.56
2021-12-30,Finland,78.37
2021-12-30,France,80.83
2021-12-30,Germany,73.54
2021-12-30,Greece,71.92
2021-12-30,Hungary,65.04
2021-12-30,Iceland,83.95
2021-12-30,Ireland,78.13
2021-12-30,Israel,74.63
2021-12-30,Italy,80.10
2021-12-30,Japan,0.00
2021-12-30,Latvia,70.37
2021-12-30,Lithuania,71.26
2021-12-30,Luxembourg,73.15
2021-12-30,Mexico,62.89
2021-12-30,New Zealand,81.76
2021-12-30,Norway,78.38
2021-12-30,Poland,57.33
2021-12-30,Portugal,0.00
2021-12-30,Slovakia,49.84
2021-12-30,Slovenia,60.14
2021-12-30,South Korea,85.18
2021-12-30,Spain,0.00
2021-12-30,Sweden,76.31
2021-12-30,Switzerland,68.54
2021-12-30,Taiwan,78.42
2021-12-30,Turkey,66.90
2021-12-30,United Kingdom,75.90
2021-12-30,United States,73.49
