Date,Country,VaccinatedRate
2021-03-28,Australia,0.00
2021-03-28,Austria,13.06
2021-03-28,Belgium,11.21
2021-03-28,Canada,11.68
2021-03-28,Chile,33.32
2021-03-28,China,0.00
2021-03-28,Colombia,3.17
2021-03-28,Costa Rica,0.00
2021-03-28,Czechia,10.69
2021-03-28,Denmark,11.74
2021-03-28,Estonia,14.64
2021-03-28,Finland,0.00
2021-03-28,France,12.27
2021-03-28,Germany,10.99
2021-03-28,Greece,0.00
2021-03-28,Hungary,19.93
2021-03-28,Iceland,0.00
2021-03-28,Ireland,11.66
2021-03-28,Israel,59.45
2021-03-28,Italy,10.98
2021-03-28,Japan,0.00
2021-03-28,Latvia,6.98
2021-03-28,Lithuania,12.15
2021-03-28,Luxembourg,10.81
2021-03-28,Mexico,0.00
2021-03-28,Netherlands,10.56
2021-03-28,New Zealand,0.92
2021-03-28,Norway,11.53
2021-03-28,Poland,10.29
2021-03-28,Portugal,0.00
2021-03-28,Slovakia,12.10
2021-03-28,Slovenia,11.30
2021-03-28,South Korea,1.54
2021-03-28,Spain,0.00
2021-03-28,Sweden,11.25
2021-03-28,Switzerland,9.95
2021-03-28,Taiwan,0.04
2021-03-28,Turkey,0.00
2021-03-28,United Kingdom,44.64
2021-03-28,United States,28.12
