tDate,Country,VaccinatedRate
2021-01-28,Austria,2.58
2021-01-28,Belgium,2.59
2021-01-28,Canada,2.16
2021-01-28,Chile,0.30
2021-01-28,China,0.00
2021-01-28,Costa Rica,0.00
2021-01-28,Czechia,2.17
2021-01-28,Denmark,3.03
2021-01-28,Estonia,1.99
2021-01-28,Finland,2.30
2021-01-28,France,2.33
2021-01-28,Germany,2.16
2021-01-28,Greece,2.03
2021-01-28,Hungary,1.82
2021-01-28,Iceland,0.00
2021-01-28,Ireland,0.00
2021-01-28,Israel,33.66
2021-01-28,Italy,2.28
2021-01-28,Latvia,0.92
2021-01-28,Lithuania,2.57
2021-01-28,Luxembourg,1.56
2021-01-28,Mexico,0.48
2021-01-28,Netherlands,0.00
2021-01-28,Norway,1.95
2021-01-28,Poland,2.43
2021-01-28,Portugal,0.00
2021-01-28,Slovakia,2.35
2021-01-28,Slovenia,2.63
2021-01-28,Spain,2.61
2021-01-28,Sweden,0.00
2021-01-28,Switzerland,3.00
2021-01-28,Turkey,0.00
2021-01-28,United Kingdom,11.57
2021-01-28,United States,6.52
