tDate,Country,VaccinatedRate
2021-06-29,Australia,23.36
2021-06-29,Austria,52.61
2021-06-29,Belgium,61.31
2021-06-29,Canada,67.42
2021-06-29,Chile,65.82
2021-06-29,China,0.00
2021-06-29,Colombia,22.19
2021-06-29,Costa Rica,0.00
2021-06-29,Czechia,47.08
2021-06-29,Denmark,56.91
2021-06-29,Estonia,42.05
2021-06-29,Finland,0.00
2021-06-29,France,51.99
2021-06-29,Germany,54.49
2021-06-29,Greece,46.29
2021-06-29,Hungary,56.95
2021-06-29,Iceland,75.43
2021-06-29,Ireland,0.00
2021-06-29,Israel,63.52
2021-06-29,Italy,56.46
2021-06-29,Japan,25.81
2021-06-29,Latvia,35.08
2021-06-29,Lithuania,45.96
2021-06-29,Luxembourg,52.77
2021-06-29,Mexico,23.72
2021-06-29,Netherlands,0.00
2021-06-29,New Zealand,14.53
2021-06-29,Norway,46.82
2021-06-29,Poland,44.42
2021-06-29,Portugal,53.33
2021-06-29,Slovakia,37.23
2021-06-29,Slovenia,39.41
2021-06-29,South Korea,29.57
2021-06-29,Spain,54.17
2021-06-29,Sweden,0.00
2021-06-29,Switzerland,49.45
2021-06-29,Taiwan,8.23
2021-06-29,Turkey,40.39
2021-06-29,United Kingdom,65.56
2021-06-29,United States,54.05
