tDate,Country,VaccinatedRate
2022-01-30,Australia,83.95
2022-01-30,Austria,74.69
2022-01-30,Belgium,78.62
2022-01-30,Canada,84.88
2022-01-30,Chile,91.64
2022-01-30,China,0.00
2022-01-30,Colombia,78.58
2022-01-30,Costa Rica,0.00
2022-01-30,Czechia,64.57
2022-01-30,Denmark,83.34
2022-01-30,Estonia,64.47
2022-01-30,Finland,77.46
2022-01-30,France,82.20
2022-01-30,Germany,75.12
2022-01-30,Greece,74.71
2022-01-30,Hungary,66.05
2022-01-30,Iceland,0.00
2022-01-30,Ireland,80.70
2022-01-30,Israel,76.12
2022-01-30,Italy,83.36
2022-01-30,Japan,0.00
2022-01-30,Latvia,71.63
2022-01-30,Lithuania,72.20
2022-01-30,Mexico,64.19
2022-01-30,New Zealand,85.74
2022-01-30,Norway,78.95
2022-01-30,Poland,59.02
2022-01-30,Portugal,94.19
2022-01-30,Slovakia,51.24
2022-01-30,Slovenia,60.66
2022-01-30,South Korea,86.15
2022-01-30,Spain,87.52
2022-01-30,Sweden,76.39
2022-01-30,Switzerland,69.64
2022-01-30,Turkey,67.50
2022-01-30,United Kingdom,76.74
2022-01-30,United States,75.20
