Date,Country,VaccinatedRate
2021-04-18,Australia,0.00
2021-04-18,Austria,20.04
2021-04-18,Belgium,20.38
2021-04-18,Canada,23.82
2021-04-18,Chile,40.31
2021-04-18,China,0.00
2021-04-18,Colombia,5.10
2021-04-18,Costa Rica,0.00
2021-04-18,Czechia,15.20
2021-04-18,Denmark,18.32
2021-04-18,Estonia,21.73
2021-04-18,Finland,23.77
2021-04-18,France,19.62
2021-04-18,Germany,19.70
2021-04-18,Greece,0.00
2021-04-18,Hungary,33.90
2021-04-18,Iceland,0.00
2021-04-18,Ireland,17.17
2021-04-18,Israel,60.86
2021-04-18,Italy,18.26
2021-04-18,Japan,0.99
2021-04-18,Latvia,11.94
2021-04-18,Lithuania,21.12
2021-04-18,Luxembourg,18.61
2021-04-18,Mexico,8.64
2021-04-18,Netherlands,19.75
2021-04-18,New Zealand,2.74
2021-04-18,Norway,19.83
2021-04-18,Poland,0.00
2021-04-18,Portugal,19.21
2021-04-18,Slovakia,17.74
2021-04-18,Slovenia,18.04
2021-04-18,South Korea,2.93
2021-04-18,Spain,0.00
2021-04-18,Sweden,19.67
2021-04-18,Switzerland,14.94
2021-04-18,Taiwan,0.00
2021-04-18,Turkey,14.33
2021-04-18,United Kingdom,48.28
2021-04-18,United States,39.42
