tDate,Country,VaccinatedRate
2021-12-09,Australia,78.25
2021-12-09,Austria,71.30
2021-12-09,Belgium,76.22
2021-12-09,Canada,81.45
2021-12-09,Chile,88.36
2021-12-09,China,0.00
2021-12-09,Colombia,76.47
2021-12-09,Costa Rica,0.00
2021-12-09,Czechia,62.75
2021-12-09,Denmark,79.79
2021-12-09,Estonia,62.85
2021-12-09,Finland,0.00
2021-12-09,France,79.87
2021-12-09,Germany,71.83
2021-12-09,Greece,69.44
2021-12-09,Hungary,64.11
2021-12-09,Iceland,83.48
2021-12-09,Ireland,77.71
2021-12-09,Israel,72.78
2021-12-09,Italy,78.76
2021-12-09,Japan,79.36
2021-12-09,Latvia,69.12
2021-12-09,Lithuania,70.16
2021-12-09,Luxembourg,71.37
2021-12-09,Mexico,60.80
2021-12-09,Netherlands,0.00
2021-12-09,New Zealand,81.12
2021-12-09,Norway,77.88
2021-12-09,Poland,0.00
2021-12-09,Portugal,89.04
2021-12-09,Slovakia,49.03
2021-12-09,Slovenia,59.54
2021-12-09,South Korea,82.77
2021-12-09,Spain,82.34
2021-12-09,Sweden,75.29
2021-12-09,Switzerland,67.69
2021-12-09,Taiwan,77.10
2021-12-09,Turkey,66.40
2021-12-09,United Kingdom,75.08
2021-12-09,United States,71.75
