Date,Country,VaccinatedRate
2021-01-02,Austria,0.06
2021-01-02,Belgium,0.01
2021-01-02,Canada,0.29
2021-01-02,Chile,0.05
2021-01-02,China,0.00
2021-01-02,Costa Rica,0.00
2021-01-02,Czechia,0.12
2021-01-02,Denmark,0.76
2021-01-02,Estonia,0.19
2021-01-02,Finland,0.00
2021-01-02,France,0.00
2021-01-02,Germany,0.33
2021-01-02,Greece,0.03
2021-01-02,Hungary,0.00
2021-01-02,Iceland,0.00
2021-01-02,Ireland,0.00
2021-01-02,Israel,12.89
2021-01-02,Italy,0.15
2021-01-02,Latvia,0.12
2021-01-02,Lithuania,0.36
2021-01-02,Luxembourg,0.00
2021-01-02,Mexico,0.00
2021-01-02,Norway,0.04
2021-01-02,Poland,0.13
2021-01-02,Portugal,0.32
2021-01-02,Slovenia,0.57
2021-01-02,Sweden,0.00
2021-01-02,Switzerland,0.07
2021-01-02,United Kingdom,0.00
2021-01-02,United States,1.27
