Date,Country,VaccinatedRate
2021-03-11,Australia,0.48
2021-03-11,Austria,7.85
2021-03-11,Belgium,6.69
2021-03-11,Canada,5.60
2021-03-11,Chile,24.17
2021-03-11,China,0.00
2021-03-11,Colombia,0.00
2021-03-11,Costa Rica,0.00
2021-03-11,Czechia,6.87
2021-03-11,Denmark,9.77
2021-03-11,Estonia,9.20
2021-03-11,Finland,9.73
2021-03-11,France,7.28
2021-03-11,Germany,7.26
2021-03-11,Greece,8.02
2021-03-11,Hungary,12.77
2021-03-11,Iceland,9.70
2021-03-11,Ireland,8.57
2021-03-11,Israel,57.39
2021-03-11,Italy,7.46
2021-03-11,Japan,0.14
2021-03-11,Latvia,4.57
2021-03-11,Lithuania,9.08
2021-03-11,Luxembourg,6.23
2021-03-11,Mexico,0.00
2021-03-11,Netherlands,0.00
2021-03-11,New Zealand,0.43
2021-03-11,Norway,8.34
2021-03-11,Poland,7.50
2021-03-11,Portugal,7.99
2021-03-11,Slovakia,7.14
2021-03-11,Slovenia,7.85
2021-03-11,South Korea,1.06
2021-03-11,Spain,8.06
2021-03-11,Sweden,0.00
2021-03-11,Switzerland,7.58
2021-03-11,Turkey,9.18
2021-03-11,United Kingdom,34.18
2021-03-11,United States,19.25
