tDate,Country,VaccinatedRate
2021-01-11,Austria,0.41
2021-01-11,Belgium,0.29
2021-01-11,Canada,0.94
2021-01-11,Chile,0.06
2021-01-11,China,0.00
2021-01-11,Costa Rica,0.00
2021-01-11,Czechia,0.56
2021-01-11,Denmark,1.93
2021-01-11,Estonia,0.89
2021-01-11,Finland,0.00
2021-01-11,France,0.22
2021-01-11,Germany,0.88
2021-01-11,Greece,0.48
2021-01-11,Hungary,0.00
2021-01-11,Iceland,0.00
2021-01-11,Ireland,0.00
2021-01-11,Israel,22.16
2021-01-11,Italy,1.26
2021-01-11,Latvia,0.45
2021-01-11,Lithuania,0.96
2021-01-11,Luxembourg,0.31
2021-01-11,Mexico,0.07
2021-01-11,Netherlands,0.00
2021-01-11,Norway,0.44
2021-01-11,Poland,0.68
2021-01-11,Portugal,0.83
2021-01-11,Slovakia,0.54
2021-01-11,Slovenia,1.48
2021-01-11,Spain,0.87
2021-01-11,Sweden,0.00
2021-01-11,Switzerland,0.49
2021-01-11,United Kingdom,3.57
2021-01-11,United States,2.70
