tDate,Country,VaccinatedRate
2021-10-19,Australia,71.25
2021-10-19,Austria,64.44
2021-10-19,Belgium,74.56
2021-10-19,Canada,77.77
2021-10-19,Chile,84.47
2021-10-19,China,0.00
2021-10-19,Colombia,0.00
2021-10-19,Costa Rica,0.00
2021-10-19,Czechia,57.26
2021-10-19,Denmark,76.83
2021-10-19,Estonia,58.34
2021-10-19,Finland,75.54
2021-10-19,France,77.92
2021-10-19,Germany,68.35
2021-10-19,Greece,63.24
2021-10-19,Hungary,61.54
2021-10-19,Iceland,0.00
2021-10-19,Ireland,76.21
2021-10-19,Israel,70.70
2021-10-19,Italy,76.77
2021-10-19,Japan,76.15
2021-10-19,Latvia,56.46
2021-10-19,Lithuania,66.35
2021-10-19,Luxembourg,68.05
2021-10-19,Mexico,53.20
2021-10-19,Netherlands,0.00
2021-10-19,New Zealand,73.95
2021-10-19,Norway,76.74
2021-10-19,Poland,53.05
2021-10-19,Portugal,0.00
2021-10-19,Slovakia,45.63
2021-10-19,Slovenia,56.76
2021-10-19,South Korea,78.22
2021-10-19,Spain,81.10
2021-10-19,Sweden,0.00
2021-10-19,Switzerland,65.06
2021-10-19,Taiwan,63.15
2021-10-19,Turkey,64.63
2021-10-19,United Kingdom,72.58
2021-10-19,United States,65.90
