tDate,Country,VaccinatedRate
2022-05-19,Australia,86.49
2022-05-19,Austria,0.00
2022-05-19,Belgium,79.45
2022-05-19,Canada,86.45
2022-05-19,Chile,93.40
2022-05-19,China,0.00
2022-05-19,Costa Rica,0.00
2022-05-19,Czechia,64.91
2022-05-19,Denmark,83.17
2022-05-19,Estonia,65.02
2022-05-19,Finland,0.00
2022-05-19,France,83.12
2022-05-19,Germany,76.92
2022-05-19,Greece,76.31
2022-05-19,Hungary,0.00
2022-05-19,Ireland,81.96
2022-05-19,Israel,76.33
2022-05-19,Italy,84.12
2022-05-19,Japan,82.07
2022-05-19,Latvia,72.06
2022-05-19,Lithuania,72.54
2022-05-19,Luxembourg,75.75
2022-05-19,New Zealand,88.25
2022-05-19,Norway,79.35
2022-05-19,Poland,60.05
2022-05-19,Slovakia,0.00
2022-05-19,Slovenia,60.88
2022-05-19,South Korea,86.93
2022-05-19,Sweden,77.09
2022-05-19,Switzerland,69.81
2022-05-19,Taiwan,84.29
2022-05-19,Turkey,68.01
2022-05-19,United States,77.54
