Date,Country,VaccinatedRate
2021-07-15,Australia,27.35
2021-07-15,Austria,56.59
2021-07-15,Belgium,66.47
2021-07-15,Canada,69.33
2021-07-15,Chile,70.34
2021-07-15,China,0.00
2021-07-15,Colombia,28.41
2021-07-15,Costa Rica,0.00
2021-07-15,Czechia,49.96
2021-07-15,Denmark,66.17
2021-07-15,Estonia,44.74
2021-07-15,Finland,63.77
2021-07-15,France,56.55
2021-07-15,Germany,59.17
2021-07-15,Greece,51.73
2021-07-15,Hungary,57.70
2021-07-15,Iceland,77.81
2021-07-15,Ireland,58.21
2021-07-15,Israel,65.32
2021-07-15,Italy,60.14
2021-07-15,Japan,34.77
2021-07-15,Latvia,38.54
2021-07-15,Lithuania,48.19
2021-07-15,Luxembourg,60.10
2021-07-15,Mexico,28.64
2021-07-15,Netherlands,0.00
2021-07-15,New Zealand,17.83
2021-07-15,Norway,58.70
2021-07-15,Poland,46.66
2021-07-15,Portugal,62.91
2021-07-15,Slovakia,40.21
2021-07-15,Slovenia,41.71
2021-07-15,South Korea,30.81
2021-07-15,Spain,62.11
2021-07-15,Sweden,0.00
2021-07-15,Switzerland,51.87
2021-07-15,Taiwan,18.85
2021-07-15,Turkey,45.61
2021-07-15,United Kingdom,67.67
2021-07-15,United States,55.61
