tDate,Country,VaccinatedRate
2022-05-11,Australia,86.45
2022-05-11,Austria,0.00
2022-05-11,Belgium,79.43
2022-05-11,Canada,86.01
2022-05-11,Chile,93.32
2022-05-11,China,0.00
2022-05-11,Czechia,64.89
2022-05-11,Denmark,83.19
2022-05-11,Finland,81.32
2022-05-11,France,83.10
2022-05-11,Germany,76.90
2022-05-11,Greece,76.30
2022-05-11,Ireland,81.93
2022-05-11,Israel,76.32
2022-05-11,Italy,84.10
2022-05-11,Japan,81.98
2022-05-11,Latvia,72.05
2022-05-11,Lithuania,72.53
2022-05-11,Mexico,0.00
2022-05-11,New Zealand,0.00
2022-05-11,Norway,79.34
2022-05-11,Poland,60.02
2022-05-11,Slovenia,60.87
2022-05-11,South Korea,86.92
2022-05-11,Spain,88.17
2022-05-11,Sweden,0.00
2022-05-11,Taiwan,83.44
2022-05-11,Turkey,68.00
2022-05-11,United Kingdom,78.20
2022-05-11,United States,77.43
