Date,Country,VaccinatedRate
2021-05-03,Australia,0.00
2021-05-03,Austria,26.63
2021-05-03,Belgium,27.52
2021-05-03,Canada,33.93
2021-05-03,Chile,42.92
2021-05-03,China,0.00
2021-05-03,Colombia,0.00
2021-05-03,Costa Rica,11.77
2021-05-03,Czechia,21.36
2021-05-03,Denmark,23.75
2021-05-03,Estonia,25.78
2021-05-03,Finland,30.61
2021-05-03,France,25.14
2021-05-03,Germany,28.54
2021-05-03,Greece,21.13
2021-05-03,Hungary,42.55
2021-05-03,Iceland,32.09
2021-05-03,Ireland,23.57
2021-05-03,Israel,61.53
2021-05-03,Italy,25.00
2021-05-03,Japan,2.70
2021-05-03,Latvia,16.60
2021-05-03,Lithuania,26.22
2021-05-03,Luxembourg,23.97
2021-05-03,Mexico,9.78
2021-05-03,Netherlands,0.00
2021-05-03,New Zealand,4.39
2021-05-03,Norway,25.76
2021-05-03,Poland,23.86
2021-05-03,Portugal,25.48
2021-05-03,Slovakia,21.04
2021-05-03,Slovenia,20.97
2021-05-03,South Korea,6.73
2021-05-03,Spain,26.49
2021-05-03,Sweden,0.00
2021-05-03,Switzerland,21.67
2021-05-03,Taiwan,0.26
2021-05-03,Turkey,16.38
2021-05-03,United Kingdom,50.83
2021-05-03,United States,44.31
