tDate,Country,VaccinatedRate
2022-02-09,Australia,84.79
2022-02-09,Austria,0.00
2022-02-09,Belgium,78.93
2022-02-09,Canada,85.21
2022-02-09,Chile,92.04
2022-02-09,China,0.00
2022-02-09,Colombia,79.56
2022-02-09,Czechia,64.67
2022-02-09,Denmark,83.35
2022-02-09,Estonia,64.57
2022-02-09,Finland,80.36
2022-02-09,France,82.36
2022-02-09,Germany,75.38
2022-02-09,Greece,75.29
2022-02-09,Hungary,66.19
2022-02-09,Iceland,0.00
2022-02-09,Ireland,80.96
2022-02-09,Israel,76.17
2022-02-09,Italy,83.57
2022-02-09,Japan,80.51
2022-02-09,Latvia,71.74
2022-02-09,Lithuania,72.28
2022-02-09,Mexico,64.44
2022-02-09,Netherlands,0.00
2022-02-09,New Zealand,0.00
2022-02-09,Norway,79.10
2022-02-09,Poland,59.32
2022-02-09,Portugal,94.75
2022-02-09,Slovenia,60.73
2022-02-09,South Korea,86.28
2022-02-09,Spain,87.66
2022-02-09,Sweden,76.66
2022-02-09,Switzerland,69.66
2022-02-09,Taiwan,80.38
2022-02-09,Turkey,67.65
2022-02-09,United Kingdom,76.93
2022-02-09,United States,75.66
