Date,Country,VaccinatedRate
2022-03-21,Australia,85.97
2022-03-21,Austria,0.00
2022-03-21,Canada,85.80
2022-03-21,China,88.26
2022-03-21,Costa Rica,0.00
2022-03-21,Czechia,64.80
2022-03-21,Denmark,83.29
2022-03-21,Estonia,64.80
2022-03-21,France,82.50
2022-03-21,Germany,75.83
2022-03-21,Greece,76.08
2022-03-21,Hungary,66.44
2022-03-21,Iceland,0.00
2022-03-21,Ireland,81.59
2022-03-21,Israel,76.24
2022-03-21,Italy,83.99
2022-03-21,Japan,81.04
2022-03-21,Latvia,71.97
2022-03-21,Lithuania,72.42
2022-03-21,Mexico,65.66
2022-03-21,New Zealand,88.09
2022-03-21,Norway,79.24
2022-03-21,Poland,59.72
2022-03-21,Slovenia,60.83
2022-03-21,South Korea,86.71
2022-03-21,Sweden,0.00
2022-03-21,Switzerland,69.77
2022-03-21,Taiwan,81.45
2022-03-21,Turkey,67.91
2022-03-21,United Kingdom,77.34
2022-03-21,United States,76.57
