tDate,Country,VaccinatedRate
2021-08-22,Australia,42.14
2021-08-22,Austria,60.22
2021-08-22,Belgium,71.84
2021-08-22,Canada,72.53
2021-08-22,Chile,74.42
2021-08-22,China,0.00
2021-08-22,Colombia,42.65
2021-08-22,Costa Rica,0.00
2021-08-22,Czechia,54.82
2021-08-22,Denmark,75.20
2021-08-22,Estonia,53.41
2021-08-22,Finland,71.14
2021-08-22,France,72.47
2021-08-22,Germany,63.65
2021-08-22,Greece,56.94
2021-08-22,Hungary,59.16
2021-08-22,Iceland,0.00
2021-08-22,Ireland,72.39
2021-08-22,Israel,67.13
2021-08-22,Italy,68.75
2021-08-22,Japan,52.78
2021-08-22,Latvia,44.67
2021-08-22,Lithuania,59.83
2021-08-22,Luxembourg,0.00
2021-08-22,Mexico,43.30
2021-08-22,Netherlands,69.58
2021-08-22,New Zealand,36.63
2021-08-22,Norway,69.62
2021-08-22,Poland,50.39
2021-08-22,Portugal,80.84
2021-08-22,Slovakia,43.09
2021-08-22,Slovenia,46.63
2021-08-22,South Korea,50.02
2021-08-22,Spain,76.30
2021-08-22,Sweden,0.00
2021-08-22,Switzerland,55.78
2021-08-22,Taiwan,38.95
2021-08-22,Turkey,54.02
2021-08-22,United Kingdom,69.92
2021-08-22,United States,60.50
