Date,Country,VaccinatedRate
2021-06-04,Australia,16.40
2021-06-04,Austria,43.14
2021-06-04,Belgium,43.35
2021-06-04,Canada,59.96
2021-06-04,Chile,58.20
2021-06-04,China,0.00
2021-06-04,Colombia,15.30
2021-06-04,Costa Rica,0.00
2021-06-04,Czechia,38.69
2021-06-04,Denmark,39.94
2021-06-04,Estonia,37.38
2021-06-04,Finland,47.23
2021-06-04,France,42.64
2021-06-04,Germany,45.04
2021-06-04,Greece,37.17
2021-06-04,Hungary,0.00
2021-06-04,Iceland,54.64
2021-06-04,Ireland,0.00
2021-06-04,Israel,62.09
2021-06-04,Italy,42.04
2021-06-04,Japan,12.29
2021-06-04,Latvia,30.39
2021-06-04,Lithuania,40.80
2021-06-04,Luxembourg,0.00
2021-06-04,Mexico,18.22
2021-06-04,Netherlands,0.00
2021-06-04,New Zealand,9.74
2021-06-04,Norway,33.35
2021-06-04,Poland,38.10
2021-06-04,Portugal,39.91
2021-06-04,Slovakia,33.30
2021-06-04,Slovenia,34.37
2021-06-04,South Korea,14.40
2021-06-04,Spain,0.00
2021-06-04,Sweden,0.00
2021-06-04,Switzerland,38.04
2021-06-04,Taiwan,2.84
2021-06-04,Turkey,20.40
2021-06-04,United Kingdom,58.83
2021-06-04,United States,50.98
