tDate,Country,VaccinatedRate
2022-01-04,Australia,79.40
2022-01-04,Austria,73.32
2022-01-04,Belgium,76.65
2022-01-04,Canada,83.53
2022-01-04,Chile,90.27
2022-01-04,China,0.00
2022-01-04,Colombia,75.08
2022-01-04,Czechia,63.71
2022-01-04,Denmark,82.82
2022-01-04,Estonia,63.68
2022-01-04,Finland,78.45
2022-01-04,France,80.99
2022-01-04,Germany,73.71
2022-01-04,Greece,72.32
2022-01-04,Hungary,65.08
2022-01-04,Iceland,84.00
2022-01-04,Ireland,78.20
2022-01-04,Israel,75.06
2022-01-04,Italy,80.41
2022-01-04,Latvia,70.52
2022-01-04,Lithuania,71.42
2022-01-04,Netherlands,0.00
2022-01-04,New Zealand,81.80
2022-01-04,Norway,78.42
2022-01-04,Poland,57.53
2022-01-04,Portugal,90.62
2022-01-04,Slovakia,49.92
2022-01-04,Slovenia,60.20
2022-01-04,South Korea,85.44
2022-01-04,Spain,85.42
2022-01-04,Sweden,76.36
2022-01-04,Switzerland,68.63
2022-01-04,Taiwan,78.53
2022-01-04,Turkey,0.00
2022-01-04,United Kingdom,76.01
2022-01-04,United States,73.86
