tDate,Country,VaccinatedRate
2022-05-28,Australia,0.00
2022-05-28,Austria,0.00
2022-05-28,Belgium,79.46
2022-05-28,Canada,86.76
2022-05-28,China,0.00
2022-05-28,Czechia,64.92
2022-05-28,Denmark,83.15
2022-05-28,Estonia,65.05
2022-05-28,Finland,0.00
2022-05-28,France,83.15
2022-05-28,Germany,76.93
2022-05-28,Greece,76.32
2022-05-28,Hungary,0.00
2022-05-28,Ireland,82.01
2022-05-28,Israel,76.33
2022-05-28,Italy,84.13
2022-05-28,Japan,82.16
2022-05-28,Latvia,72.06
2022-05-28,Lithuania,72.56
2022-05-28,Luxembourg,75.77
2022-05-28,Netherlands,74.59
2022-05-28,New Zealand,88.27
2022-05-28,Norway,79.37
2022-05-28,Poland,0.00
2022-05-28,Slovakia,0.00
2022-05-28,Slovenia,0.00
2022-05-28,South Korea,86.94
2022-05-28,Sweden,0.00
2022-05-28,Switzerland,69.82
2022-05-28,Taiwan,0.00
2022-05-28,Turkey,68.01
2022-05-28,United States,77.69
