tDate,Country,VaccinatedRate
2021-11-20,Australia,76.70
2021-11-20,Austria,68.90
2021-11-20,Belgium,75.70
2021-11-20,Canada,79.19
2021-11-20,Chile,87.38
2021-11-20,China,0.00
2021-11-20,Colombia,68.21
2021-11-20,Costa Rica,0.00
2021-11-20,Czechia,60.73
2021-11-20,Denmark,78.10
2021-11-20,Estonia,62.00
2021-11-20,Finland,76.90
2021-11-20,France,79.07
2021-11-20,Germany,69.88
2021-11-20,Greece,66.57
2021-11-20,Hungary,0.00
2021-11-20,Iceland,0.00
2021-11-20,Ireland,77.17
2021-11-20,Israel,71.28
2021-11-20,Italy,77.79
2021-11-20,Japan,0.00
2021-11-20,Latvia,67.16
2021-11-20,Lithuania,68.86
2021-11-20,Luxembourg,69.97
2021-11-20,Mexico,58.18
2021-11-20,Netherlands,0.00
2021-11-20,New Zealand,78.99
2021-11-20,Norway,77.38
2021-11-20,Poland,54.55
2021-11-20,Slovakia,47.44
2021-11-20,Slovenia,58.75
2021-11-20,South Korea,81.52
2021-11-20,Spain,0.00
2021-11-20,Sweden,0.00
2021-11-20,Switzerland,66.73
2021-11-20,Taiwan,0.00
2021-11-20,Turkey,65.88
2021-11-20,United Kingdom,74.42
2021-11-20,United States,69.35
