tDate,Country,VaccinatedRate
2022-01-23,Australia,82.80
2022-01-23,Austria,74.41
2022-01-23,Belgium,78.18
2022-01-23,Canada,84.60
2022-01-23,Chile,91.35
2022-01-23,China,0.00
2022-01-23,Colombia,77.58
2022-01-23,Costa Rica,0.00
2022-01-23,Czechia,64.44
2022-01-23,Denmark,83.31
2022-01-23,Estonia,64.32
2022-01-23,Finland,0.00
2022-01-23,France,82.00
2022-01-23,Germany,74.82
2022-01-23,Greece,74.26
2022-01-23,Hungary,65.83
2022-01-23,Iceland,0.00
2022-01-23,Ireland,80.49
2022-01-23,Israel,76.08
2022-01-23,Italy,82.61
2022-01-23,Japan,80.39
2022-01-23,Latvia,71.42
2022-01-23,Lithuania,72.08
2022-01-23,Mexico,63.97
2022-01-23,New Zealand,82.22
2022-01-23,Norway,78.83
2022-01-23,Poland,58.72
2022-01-23,Portugal,0.00
2022-01-23,Slovakia,51.17
2022-01-23,Slovenia,60.59
2022-01-23,South Korea,86.02
2022-01-23,Spain,87.29
2022-01-23,Sweden,0.00
2022-01-23,Switzerland,69.50
2022-01-23,Taiwan,79.53
2022-01-23,Turkey,67.42
2022-01-23,United Kingdom,76.59
2022-01-23,United States,74.79
