tDate,Country,VaccinatedRate
2021-07-19,Australia,28.30
2021-07-19,Austria,57.19
2021-07-19,Belgium,67.09
2021-07-19,Canada,69.72
2021-07-19,Chile,70.67
2021-07-19,China,0.00
2021-07-19,Colombia,29.69
2021-07-19,Costa Rica,38.58
2021-07-19,Czechia,50.59
2021-07-19,Denmark,68.02
2021-07-19,Estonia,45.46
2021-07-19,Finland,64.34
2021-07-19,France,58.09
2021-07-19,Germany,59.69
2021-07-19,Greece,52.71
2021-07-19,Hungary,57.85
2021-07-19,Iceland,0.00
2021-07-19,Ireland,0.00
2021-07-19,Israel,65.39
2021-07-19,Italy,60.78
2021-07-19,Japan,36.58
2021-07-19,Latvia,39.16
2021-07-19,Lithuania,48.70
2021-07-19,Luxembourg,60.96
2021-07-19,Mexico,29.56
2021-07-19,Netherlands,0.00
2021-07-19,New Zealand,18.66
2021-07-19,Norway,59.17
2021-07-19,Poland,47.09
2021-07-19,Portugal,64.73
2021-07-19,Slovakia,40.62
2021-07-19,Slovenia,42.18
2021-07-19,South Korea,31.45
2021-07-19,Spain,63.53
2021-07-19,Sweden,0.00
2021-07-19,Switzerland,52.24
2021-07-19,Taiwan,22.13
2021-07-19,Turkey,45.90
2021-07-19,United Kingdom,67.95
2021-07-19,United States,55.97
