Date,Country,VaccinatedRate
2020-12-30,Austria,0.06
2020-12-30,Belgium,0.01
2020-12-30,Canada,0.22
2020-12-30,Chile,0.05
2020-12-30,China,0.00
2020-12-30,Costa Rica,0.00
2020-12-30,Czechia,0.10
2020-12-30,Denmark,0.48
2020-12-30,Estonia,0.14
2020-12-30,France,0.00
2020-12-30,Germany,0.18
2020-12-30,Greece,0.02
2020-12-30,Hungary,0.00
2020-12-30,Iceland,1.42
2020-12-30,Israel,9.47
2020-12-30,Italy,0.02
2020-12-30,Latvia,0.12
2020-12-30,Lithuania,0.36
2020-12-30,Luxembourg,0.19
2020-12-30,Mexico,0.02
2020-12-30,Norway,0.04
2020-12-30,Poland,0.10
2020-12-30,Portugal,0.30
2020-12-30,Slovenia,0.46
2020-12-30,Sweden,0.00
2020-12-30,Switzerland,0.06
2020-12-30,United Kingdom,0.00
2020-12-30,United States,0.84
