tDate,Country,VaccinatedRate
2021-05-21,Australia,0.00
2021-05-21,Austria,36.93
2021-05-21,Belgium,37.45
2021-05-21,Canada,49.25
2021-05-21,Chile,50.14
2021-05-21,China,0.00
2021-05-21,Colombia,0.00
2021-05-21,Costa Rica,0.00
2021-05-21,Czechia,32.23
2021-05-21,Denmark,31.25
2021-05-21,Estonia,32.44
2021-05-21,Finland,40.86
2021-05-21,France,35.08
2021-05-21,Germany,39.62
2021-05-21,Greece,30.10
2021-05-21,Hungary,51.58
2021-05-21,Iceland,47.71
2021-05-21,Ireland,0.00
2021-05-21,Israel,61.89
2021-05-21,Italy,34.44
2021-05-21,Japan,5.85
2021-05-21,Latvia,26.02
2021-05-21,Lithuania,34.78
2021-05-21,Luxembourg,0.00
2021-05-21,Mexico,13.35
2021-05-21,Netherlands,0.00
2021-05-21,New Zealand,7.18
2021-05-21,Norway,29.78
2021-05-21,Poland,33.28
2021-05-21,Portugal,34.33
2021-05-21,Slovakia,28.03
2021-05-21,Slovenia,30.14
2021-05-21,South Korea,7.32
2021-05-21,Spain,0.00
2021-05-21,Sweden,0.00
2021-05-21,Switzerland,31.07
2021-05-21,Taiwan,1.26
2021-05-21,Turkey,18.66
2021-05-21,United Kingdom,55.33
2021-05-21,United States,48.44
