tDate,Country,VaccinatedRate
2022-03-19,Australia,85.94
2022-03-19,Austria,0.00
2022-03-19,Belgium,79.34
2022-03-19,Canada,85.79
2022-03-19,Chile,92.94
2022-03-19,China,0.00
2022-03-19,Colombia,0.00
2022-03-19,Costa Rica,0.00
2022-03-19,Czechia,64.80
2022-03-19,Denmark,83.28
2022-03-19,Estonia,64.80
2022-03-19,Finland,0.00
2022-03-19,France,82.50
2022-03-19,Germany,75.83
2022-03-19,Greece,76.06
2022-03-19,Hungary,0.00
2022-03-19,Iceland,0.00
2022-03-19,Ireland,81.59
2022-03-19,Israel,76.24
2022-03-19,Italy,83.99
2022-03-19,Japan,0.00
2022-03-19,Latvia,71.97
2022-03-19,Lithuania,72.41
2022-03-19,Mexico,0.00
2022-03-19,Netherlands,78.35
2022-03-19,New Zealand,88.08
2022-03-19,Norway,79.24
2022-03-19,Poland,59.71
2022-03-19,Slovakia,0.00
2022-03-19,Slovenia,60.83
2022-03-19,South Korea,86.70
2022-03-19,Sweden,0.00
2022-03-19,Switzerland,69.77
2022-03-19,Taiwan,0.00
2022-03-19,Turkey,67.91
2022-03-19,United Kingdom,77.32
2022-03-19,United States,76.60
