Date,Country,VaccinatedRate
2021-08-16,Australia,38.67
2021-08-16,Austria,59.75
2021-08-16,Belgium,71.40
2021-08-16,Canada,72.07
2021-08-16,Chile,74.17
2021-08-16,China,0.00
2021-08-16,Colombia,0.00
2021-08-16,Costa Rica,57.38
2021-08-16,Czechia,54.39
2021-08-16,Denmark,74.67
2021-08-16,Estonia,52.41
2021-08-16,Finland,69.47
2021-08-16,France,71.00
2021-08-16,Germany,62.83
2021-08-16,Greece,56.42
2021-08-16,Hungary,58.97
2021-08-16,Ireland,0.00
2021-08-16,Israel,66.62
2021-08-16,Italy,67.65
2021-08-16,Japan,50.16
2021-08-16,Latvia,43.69
2021-08-16,Lithuania,58.21
2021-08-16,Luxembourg,62.98
2021-08-16,Mexico,41.86
2021-08-16,Netherlands,0.00
2021-08-16,New Zealand,33.33
2021-08-16,Norway,69.02
2021-08-16,Poland,49.91
2021-08-16,Portugal,76.63
2021-08-16,Slovakia,42.63
2021-08-16,Slovenia,46.06
2021-08-16,South Korea,44.51
2021-08-16,Spain,74.59
2021-08-16,Sweden,0.00
2021-08-16,Switzerland,55.06
2021-08-16,Taiwan,38.58
2021-08-16,Turkey,51.96
2021-08-16,United Kingdom,69.45
2021-08-16,United States,59.65
