tDate,Country,VaccinatedRate
2022-02-28,Australia,85.53
2022-02-28,Austria,0.00
2022-02-28,Belgium,79.24
2022-02-28,Canada,85.56
2022-02-28,Chile,92.62
2022-02-28,China,0.00
2022-02-28,Costa Rica,81.65
2022-02-28,Czechia,64.74
2022-02-28,Denmark,83.33
2022-02-28,Estonia,64.70
2022-02-28,Finland,0.00
2022-02-28,France,82.47
2022-02-28,Germany,75.64
2022-02-28,Greece,75.78
2022-02-28,Hungary,66.38
2022-02-28,Iceland,0.00
2022-02-28,Ireland,81.37
2022-02-28,Israel,76.22
2022-02-28,Italy,83.86
2022-02-28,Japan,80.70
2022-02-28,Latvia,71.89
2022-02-28,Lithuania,72.36
2022-02-28,Mexico,65.40
2022-02-28,Netherlands,0.00
2022-02-28,New Zealand,87.67
2022-02-28,Norway,79.20
2022-02-28,Poland,0.00
2022-02-28,Portugal,0.00
2022-02-28,Slovenia,60.80
2022-02-28,South Korea,86.57
2022-02-28,Spain,87.87
2022-02-28,Sweden,0.00
2022-02-28,Switzerland,69.73
2022-02-28,Taiwan,81.08
2022-02-28,Turkey,67.83
2022-02-28,United Kingdom,77.17
2022-02-28,United States,76.25
