Date,Country,VaccinatedRate
2021-07-14,Australia,27.07
2021-07-14,Austria,56.39
2021-07-14,Belgium,66.19
2021-07-14,Canada,69.21
2021-07-14,Chile,69.94
2021-07-14,China,0.00
2021-07-14,Colombia,27.94
2021-07-14,Costa Rica,0.00
2021-07-14,Czechia,49.69
2021-07-14,Denmark,65.60
2021-07-14,Estonia,44.52
2021-07-14,Finland,63.46
2021-07-14,France,56.03
2021-07-14,Germany,58.94
2021-07-14,Greece,51.42
2021-07-14,Iceland,77.75
2021-07-14,Ireland,56.65
2021-07-14,Israel,65.29
2021-07-14,Italy,59.97
2021-07-14,Japan,34.24
2021-07-14,Latvia,38.33
2021-07-14,Lithuania,47.94
2021-07-14,Luxembourg,59.43
2021-07-14,Mexico,28.24
2021-07-14,Netherlands,0.00
2021-07-14,New Zealand,17.57
2021-07-14,Norway,57.92
2021-07-14,Poland,46.48
2021-07-14,Portugal,62.35
2021-07-14,Slovakia,40.07
2021-07-14,Slovenia,41.39
2021-07-14,South Korea,30.57
2021-07-14,Spain,61.52
2021-07-14,Sweden,0.00
2021-07-14,Switzerland,51.73
2021-07-14,Taiwan,17.78
2021-07-14,Turkey,45.32
2021-07-14,United Kingdom,67.58
2021-07-14,United States,55.52
