Date,Country,VaccinatedRate
2021-09-19,Australia,58.11
2021-09-19,Austria,62.52
2021-09-19,Belgium,73.38
2021-09-19,Canada,75.34
2021-09-19,Chile,76.40
2021-09-19,China,0.00
2021-09-19,Colombia,49.09
2021-09-19,Costa Rica,0.00
2021-09-19,Czechia,56.37
2021-09-19,Denmark,76.43
2021-09-19,Estonia,56.46
2021-09-19,Finland,73.97
2021-09-19,France,76.27
2021-09-19,Germany,66.62
2021-09-19,Greece,61.36
2021-09-19,Hungary,60.82
2021-09-19,Iceland,0.00
2021-09-19,Ireland,75.31
2021-09-19,Israel,69.04
2021-09-19,Italy,73.37
2021-09-19,Japan,0.00
2021-09-19,Latvia,47.46
2021-09-19,Lithuania,63.86
2021-09-19,Mexico,47.79
2021-09-19,Netherlands,70.43
2021-09-19,New Zealand,63.65
2021-09-19,Norway,74.44
2021-09-19,Poland,51.98
2021-09-19,Portugal,0.00
2021-09-19,Slovakia,44.36
2021-09-19,Slovenia,52.42
2021-09-19,South Korea,70.45
2021-09-19,Spain,80.16
2021-09-19,Sweden,0.00
2021-09-19,Switzerland,61.62
2021-09-19,Taiwan,0.00
2021-09-19,Turkey,61.94
2021-09-19,United Kingdom,71.24
2021-09-19,United States,63.61
