tDate,Country,VaccinatedRate
2021-04-16,Australia,0.00
2021-04-16,Austria,19.48
2021-04-16,Belgium,19.88
2021-04-16,Canada,22.70
2021-04-16,Chile,40.26
2021-04-16,China,0.00
2021-04-16,Colombia,4.87
2021-04-16,Costa Rica,0.00
2021-04-16,Czechia,14.93
2021-04-16,Denmark,17.74
2021-04-16,Estonia,21.55
2021-04-16,Finland,22.85
2021-04-16,France,19.26
2021-04-16,Germany,19.05
2021-04-16,Greece,16.12
2021-04-16,Hungary,0.00
2021-04-16,Iceland,20.40
2021-04-16,Ireland,16.83
2021-04-16,Israel,60.77
2021-04-16,Italy,17.50
2021-04-16,Japan,0.98
2021-04-16,Latvia,11.55
2021-04-16,Lithuania,21.03
2021-04-16,Luxembourg,0.00
2021-04-16,Mexico,8.50
2021-04-16,Netherlands,0.00
2021-04-16,New Zealand,2.63
2021-04-16,Norway,19.76
2021-04-16,Poland,0.00
2021-04-16,Portugal,17.62
2021-04-16,Slovakia,17.04
2021-04-16,Slovenia,17.86
2021-04-16,South Korea,2.87
2021-04-16,Spain,19.26
2021-04-16,Sweden,0.00
2021-04-16,Switzerland,14.71
2021-04-16,Taiwan,0.14
2021-04-16,Turkey,14.16
2021-04-16,United Kingdom,47.96
2021-04-16,United States,38.37
