Date,Country,VaccinatedRate
2021-01-24,Austria,2.31
2021-01-24,Belgium,2.14
2021-01-24,Canada,2.00
2021-01-24,Chile,0.30
2021-01-24,China,0.00
2021-01-24,Costa Rica,0.00
2021-01-24,Czechia,1.83
2021-01-24,Denmark,3.01
2021-01-24,Estonia,1.77
2021-01-24,Finland,0.00
2021-01-24,France,1.71
2021-01-24,Germany,1.92
2021-01-24,Greece,0.00
2021-01-24,Hungary,1.52
2021-01-24,Iceland,0.00
2021-01-24,Ireland,0.00
2021-01-24,Israel,30.06
2021-01-24,Italy,2.25
2021-01-24,Latvia,0.91
2021-01-24,Lithuania,2.21
2021-01-24,Luxembourg,0.00
2021-01-24,Mexico,0.46
2021-01-24,Netherlands,0.98
2021-01-24,Norway,1.48
2021-01-24,Poland,1.75
2021-01-24,Portugal,2.32
2021-01-24,Slovakia,1.82
2021-01-24,Slovenia,2.58
2021-01-24,Spain,2.46
2021-01-24,Sweden,2.31
2021-01-24,Switzerland,2.05
2021-01-24,Turkey,0.00
2021-01-24,United Kingdom,9.64
2021-01-24,United States,5.56
