tDate,Country,VaccinatedRate
2021-09-11,Australia,53.91
2021-09-11,Austria,62.00
2021-09-11,Belgium,73.09
2021-09-11,Canada,74.45
2021-09-11,Chile,75.34
2021-09-11,China,0.00
2021-09-11,Colombia,0.00
2021-09-11,Costa Rica,0.00
2021-09-11,Czechia,56.02
2021-09-11,Denmark,76.24
2021-09-11,Estonia,55.87
2021-09-11,Finland,73.45
2021-09-11,France,75.66
2021-09-11,Germany,65.94
2021-09-11,Greece,60.36
2021-09-11,Iceland,0.00
2021-09-11,Ireland,74.92
2021-09-11,Israel,68.69
2021-09-11,Italy,72.46
2021-09-11,Japan,0.00
2021-09-11,Latvia,46.97
2021-09-11,Lithuania,63.20
2021-09-11,Luxembourg,65.67
2021-09-11,Mexico,46.64
2021-09-11,Netherlands,0.00
2021-09-11,New Zealand,58.49
2021-09-11,Norway,72.73
2021-09-11,Poland,51.65
2021-09-11,Portugal,86.77
2021-09-11,Slovakia,44.08
2021-09-11,Slovenia,49.37
2021-09-11,South Korea,63.99
2021-09-11,Spain,0.00
2021-09-11,Sweden,0.00
2021-09-11,Switzerland,59.34
2021-09-11,Taiwan,0.00
2021-09-11,Turkey,60.45
2021-09-11,United Kingdom,71.00
2021-09-11,United States,62.81
